wage,height,weight,age,educ,male,married
23640,171,70,37,11.5,1,1
49171,170,100,52,18,0,0
36500,154,60,54,18,0,0
36000,180,95,42,18,1,0
24880,165,54,38,18,0,0
35100,168,61,35,18,1,0
29550,184,74,30,11.5,1,1
19500,182,81,29,18,1,0
19400,165,56,30,15,0,0
29030,160,53,26,14.5,0,0
45600,182,70,55,10.5,1,1
25800,178,120,45,10.5,1,1
21700,170,105,44,12,0,1
52500,185,99,41,12,1,1
18000,181,81,39,12,1,1
24000,166,57,35,18,0,1
33000,173,90,31,14.5,1,0
22541,185,100,54,11.5,1,1
26239,165,64,53,11.5,0,1
26504,175,80,34,12,0,1
36000,163,63,33,18,0,0
18000,165,60,32,12,1,0
29006,155,58,42,11.5,0,0
31500,175,96,57,11.5,1,1
25980,155,57,57,11.5,0,1
22100,163,51,25,16,0,0
18500,174,78,47,11.5,1,1
21860,172,67,46,12,0,1
33800,172,87,36,11.5,1,1
27600,167,70,43,11.5,1,1
29550,170,70,45,12,0,0
21130,158,61,55,13,0,1
18730,178,76,58,11.5,1,1
25200,168,75,54,12,1,1
27600,171,85,59,18,1,1
18600,180,83,59,10.5,1,1
16340,156,76,59,12,0,1
20644,158,78,57,12,1,1
14400,176,85,52,11.5,1,1
23630,182,84,26,12,1,0
15600,160,50,39,14.5,0,0
16793,175,90,41,11.5,1,0
37000,178,100,49,14.5,1,1
36885,168,90,48,16,0,1
28768,168,78,52,13,0,1
13200,168,106,54,17,0,0
14400,186,85,25,12,1,0
26300,160,60,60,10.5,0,0
48084,178,80,59,18,1,1
13800,167,70,37,11.5,0,0
18120,180,92,46,11.5,1,0
15240,168,93,40,12,1,1
32599,168,65,36,11.5,0,1
34400,184,86,28,11.5,1,0
24887,160,45,26,11.5,0,0
39908,172,90,59,13,1,1
12261,165,65,61,10.5,0,1
26204,180,85,35,13,1,0
22799,184,95,46,11.5,1,1
33100,192,88,44,12,1,1
22800,187,87,42,11.5,1,1
26800,176,69,44,12,0,1
15050,204,85,22,10.5,1,0
20400,181,93,58,18,1,1
30000,180,90,53,11.5,1,0
21120,180,83,25,10,1,0
22660,176,59,30,18,0,1
72000,184,68,35,18,1,1
13200,170,64,49,11.5,0,1
26279,174,65,28,11.5,0,0
24000,170,78,42,9,1,1
13800,172,82,59,11.5,0,1
50240,159,52,41,14.5,0,0
45600,182,73,39,15,1,1
23400,163,59,42,14.5,0,1
17676,169,80,37,15,0,1
29400,180,85,38,15,1,1
21044,167,69,33,15,0,0
18000,194,100,50,13,1,0
38700,156,57,42,13,0,1
17680,168,65,36,12,0,1
20000,186,91,40,13,1,1
60000,184,103,42,18,1,1
39000,158,68,34,15,0,1
26600,179,70,41,13,1,0
15360,170,71,50,11.5,1,0
20240,160,80,41,10.5,0,0
18000,184,115,37,11.5,1,1
34050,160,93,35,11.5,0,1
27600,163,54,52,18,0,1
24300,178,78,52,13,1,1
74200,167,63,51,18,0,0
17400,170,75,29,11.5,0,0
26100,176,76,32,11.5,1,0
31120,165,69,52,15,0,1
22200,186,75,37,11.5,1,1
31387,176,57,42,15,0,1
21402,188,90,45,11.5,1,1
19200,193,90,29,11.5,1,0
12888,171,64,29,10,0,0
12580,174,106,49,13,0,1
19200,185,92,52,12,1,1
61000,173,91,46,13,1,1
25200,176,66,28,15,0,0
36000,191,91,41,18,1,0
36300,173,65,28,16,0,1
18000,158,48,54,12,0,0
31100,173,83,49,11.5,1,0
30000,162,93,46,10,0,0
30860,166,75,60,12,0,1
35000,182,84,35,12,1,1
24790,180,86,32,11.5,1,1
34050,169,57,32,12,0,1
38200,174,75,34,15,1,1
49700,178,74,39,16,1,0
45100,178,85,63,16,1,1
19900,165,78,52,11.5,1,1
24013,175,85,39,11.5,1,1
27750,173,71,31,11,1,0
25800,167,65,53,9,0,1
26443,180,82,42,11.5,1,1
34865,174,65,39,12,1,0
13500,176,90,57,11,1,1
20400,159,65,56,12,0,1
15960,173,74,31,12,1,0
33900,160,55,27,12,0,0
42000,175,81,35,14.5,1,1
37605,169,63,30,11.5,0,1
12449,175,90,53,11.5,1,0
54500,168,78,37,18,0,0
72000,184,94,45,15,1,0
34620,180,68,28,11.5,1,0
37100,179,79,53,18,1,1
25000,162,59,56,11.5,0,1
45600,168,70,33,18,0,0
19200,163,48,23,10,0,0
24700,167,57,26,11.5,0,0
14760,168,60,47,11.5,0,1
48000,178,93,46,12,1,1
22380,162,80,47,12,0,1
25200,187,99,56,12,1,1
18300,168,72,49,11.5,0,1
39400,162,56,50,18,0,0
33800,170,100,50,15,1,0
49844,180,80,56,18,1,1
25384,169,60,47,12,0,1
26270,189,115,52,11.5,1,1
14135,168,90,44,11.5,0,1
37200,186,113,51,9,1,1
26300,163,70,30,12,0,0
18288,180,84,22,11.5,1,0
24500,164,95,51,13,0,0
16800,161,70,43,14.5,0,1
36000,172,90,42,10.5,1,1
32000,174,85,48,12,0,1
21650,182,86,59,13,1,1
36700,180,90,44,13,1,0
21400,173,75,46,11.5,0,1
57100,178,94,55,10.5,1,1
33401,167,61,49,11.5,0,1
81300,193,93,33,16,1,0
58300,184,82,49,11.5,1,1
20850,182,78,42,12,1,1
29400,180,85,37,18,0,0
36150,190,90,40,18,1,0
19200,176,76,51,11.5,1,0
13200,161,62,47,11.5,0,0
26000,186,85,22,11.5,1,0
19200,162,51,62,11.5,0,1
26600,168,67,35,14.5,0,0
15716,174,80,59,18,1,1
20150,168,73,21,11.5,0,0
24400,178,95,39,11.5,1,0
18300,168,70,41,11.5,1,0
16800,171,78,42,12,1,0
22100,161,56,45,13,0,1
18000,168,80,59,18,1,0
54121,165,52,32,18,0,0
64500,194,88,32,18,1,0
35200,172,75,33,18,1,0
24000,162,53,31,11.5,0,1
30485,178,82,48,11.5,1,1
20280,183,98,25,10,1,0
24200,193,95,32,11.5,1,1
30050,170,65,23,11.5,0,0
14508,162,72,50,13,0,1
28123,180,96,56,13,1,1
51100,155,75,54,11.5,0,1
46949,181,72,30,14.5,1,0
42300,174,80,59,18,1,1
21915,161,75,59,11.5,0,1
31616,169,68,38,16,0,0
37464,177,70,38,11.5,0,1
37990,191,108,39,11.5,1,1
16800,175,70,30,13,1,0
33800,185,75,30,10,1,0
12400,170,90,49,11,1,1
29610,160,56,37,12,0,1
22700,182,80,38,12,1,1
22488,179,92,64,11,1,1
31000,167,60,36,12,0,0
20065,168,84,49,15,0,1
32000,168,65,42,13,0,0
15480,169,64,38,12,1,0
22400,175,85,31,11.5,1,0
25200,186,102,53,11.5,1,1
33350,171,65,51,13,0,1
18900,186,92,28,11.5,1,0
24050,168,69,31,11.5,0,0
81600,165,62,41,16,1,1
37990,160,64,38,18,0,1
18100,170,70,29,15,0,0
18400,164,75,63,12,0,0
16200,172,100,56,11.5,1,0
21800,174,100,30,11.5,1,0
21660,164,50,31,18,0,0
15750,175,88,41,13,0,1
24000,190,90,38,13,1,0
60000,170,80,55,18,1,1
12160,168,58,47,13,0,1
28650,165,70,59,11.5,0,0
16800,180,73,45,16,1,0
21250,176,74,23,11.5,1,0
20400,176,86,47,11.5,1,0
14160,158,62,57,10,0,0
25200,175,101,54,10,1,1
24280,185,105,33,12,1,1
15320,176,90,32,13,0,1
22800,178,84,56,16,1,1
20400,174,68,51,13,1,0
39380,176,88,57,12,1,0
16200,178,90,40,11.5,1,1
25350,166,78,33,14.5,0,0
58088,184,83,33,16,1,0
50655,174,78,57,16,1,1
41304,162,60,52,11.5,0,1
30660,186,84,34,11.5,1,0
26070,185,85,39,11.5,0,0
25200,180,72,32,14.5,1,0
42600,190,110,35,18,1,1
40846,179,80,33,18,0,1
34400,194,108,60,11.5,1,1
37840,190,126,36,14.5,1,1
20100,173,68,51,11.5,0,1
25100,173,85,54,12,1,1
25350,165,99,44,11.5,0,1
53840,186,96,45,18,1,1
52880,168,66,51,18,1,1
37200,168,75,63,18,0,1
43500,186,83,38,11.5,1,0
42000,161,68,46,15,0,0
46800,195,108,43,11.5,1,0
72000,181,84,50,18,1,1
18000,168,60,48,12,0,1
24100,185,75,53,11.5,1,0
132984,185,100,41,12,1,1
27104,178,105,51,12,1,1
29250,173,76,50,12,0,1
15876,176,89,61,15,1,0
25878,180,63,30,12,1,1
47620,172,73,43,18,1,1
38650,172,63,42,15,0,1
39050,160,57,56,13,0,1
26860,181,100,31,18,1,0
28800,176,64,30,18,0,0
37350,175,75,55,11.5,1,1
14400,170,83,44,12,1,1
38900,160,95,42,12,0,1
19240,173,94,51,12,1,1
34300,159,70,54,18,0,1
27800,175,77,45,11.5,1,1
18396,168,65,58,11.5,0,0
48000,198,98,50,16,1,1
43300,160,95,48,13,0,1
21600,176,130,47,12,1,1
40300,178,79,39,10.5,1,1
18560,178,70,23,11.5,1,0
13800,162,82,53,11.5,0,1
18000,178,75,55,10.5,1,1
34109,186,84,36,14.5,1,1
19668,163,68,37,11.5,0,1
29697,170,71,31,14.5,0,0
17800,164,70,42,15,0,0
15120,174,80,41,11.5,1,0
22700,182,96,41,11.5,1,1
30000,172,66,38,12,1,1
13200,170,68,35,18,0,1
27450,165,58,30,11.5,0,0
30900,180,91,57,11.5,1,1
17400,169,72,38,12,1,0
16800,165,56,34,11.5,0,0
17800,158,58,48,13,0,0
25500,170,125,43,12,0,0
15000,172,61,48,14.5,0,1
32200,157,59,42,16,0,0
15000,174,85,45,12,1,0
27483,172,84,47,18,0,1
28873,178,87,46,10,1,1
17604,173,89,28,11.5,1,0
23200,155,50,41,12,0,1
13200,172,80,51,12,1,1
26640,173,90,48,11.5,1,0
35480,162,71,57,18,1,1
19800,156,61,55,16,0,0
37970,180,86,36,11.5,1,1
69400,172,85,42,18,1,0
13840,168,95,35,12,0,0
60060,185,115,43,12,1,1
22800,181,85,39,12,1,1
14150,173,73,35,11.5,0,1
26546,163,50,26,12,0,0
39500,174,83,28,18,1,0
17900,153,54,50,12,0,1
25390,174,80,53,12,1,1
32400,158,75,30,12,0,0
40040,163,71,29,11.5,0,1
32400,170,79,45,12,1,1
12300,168,64,40,11.5,0,1
19836,186,104,34,10,1,0
38800,167,73,52,11.5,0,1
26300,165,57,51,13,0,1
21000,170,60,28,13,0,0
27600,182,91,39,11.5,1,1
28750,169,70,36,12,0,1
24112,176,102,49,14,1,1
13203,158,70,50,11.5,0,1
15050,172,80,58,18,1,1
26563,160,63,59,18,0,1
38515,176,93,60,12,1,1
32400,165,92,57,12,1,1
21360,176,94,37,10,1,1
26000,164,71,37,11.5,1,0
24700,165,68,43,12,1,0
26400,178,84,39,12,1,1
16800,165,79,38,13,0,1
25600,167,87,60,12,1,0
17150,186,68,42,10.5,1,0
21860,181,90,53,11.5,1,1
31036,162,79,52,11.5,0,1
15240,157,55,53,11.5,0,1
15511,186,95,52,10.5,1,1
14220,166,80,32,11.5,0,1
15750,187,95,33,9,1,1
36880,192,85,45,13,1,1
17200,175,66,28,11.5,0,0
16518,167,60,46,15,0,0
26550,187,101,33,10.5,1,0
24300,190,100,32,12,1,1
18600,164,63,49,11.5,0,0
28000,176,74,54,12,1,0
17100,185,75,32,11.5,1,0
19500,179,65,29,18,1,0
71300,178,80,50,18,1,1
16830,175,100,35,11.5,1,0
18000,164,79,50,11.5,0,0
15596,178,67,40,10,0,1
35764,182,82,43,10,1,1
18700,172,118,50,10.5,1,1
28340,168,68,50,13,0,0
61857,182,84,53,13,1,1
23010,160,76,49,12,0,1
15000,159,58,51,11,0,1
17400,173,93,54,11.5,1,1
42221,178,80,52,12,0,1
28740,188,95,57,18,1,1
38432,167,86,51,12,0,1
31390,183,93,51,11.5,1,1
19480,163,57,51,13,0,1
13200,178,85,30,12,0,0
30550,182,76,45,11.5,1,1
42000,176,95,57,12,1,1
18450,156,59,52,13,0,1
27254,168,67,25,11.5,1,0
14100,168,110,35,11.5,0,0
34200,181,89,44,13,1,1
31417,161,73,42,13,0,1
23700,171,82,59,14.5,1,1
37700,156,73,55,16,0,1
26400,160,52,34,15,0,1
25000,174,82,34,11.5,1,1
36482,160,55,29,16,0,0
56966,180,73,30,18,1,0
15324,178,76,53,10.5,1,1
19800,168,89,48,10,0,1
16350,176,85,60,10.5,1,1
17520,170,90,31,14.5,0,0
18300,182,90,23,10.5,1,0
28130,176,86,52,11.5,1,1
27300,171,69,49,13,0,1
17000,163,56,28,14.5,0,0
12100,183,85,23,9,1,0
38284,182,82,63,18,1,1
47059,176,74,47,13,1,1
21525,180,75,44,15,1,0
48740,167,80,48,15,0,0
12600,180,95,53,12,1,0
18000,191,80,25,10,1,0
22800,170,62,30,10.5,0,0
66000,170,79,56,18,1,1
38230,156,70,55,18,0,1
34446,178,77,40,12,1,1
30834,167,63,36,12,0,1
24400,186,100,43,11.5,1,1
33200,163,63,38,11.5,0,1
14400,192,89,43,7,1,1
177960,176,78,37,18,1,1
24839,187,90,28,13,1,0
22000,178,101,58,11.5,1,1
27400,163,67,56,13,0,1
45356,187,78,28,11.5,1,0
16400,177,72,50,13,0,1
21600,193,114,52,11.5,1,1
27150,164,83,57,15,0,1
36850,180,92,36,11.5,1,1
14640,198,115,34,13.5,1,0
26400,180,92,44,11.5,0,0
30600,180,80,47,11.5,1,0
23630,167,58,46,15,0,0
24900,163,75,39,11.5,0,0
13296,168,54,22,12,0,0
21138,172,68,45,11.5,1,1
24000,163,58,43,13,0,1
23688,158,78,52,12,0,1
16800,188,85,33,11.5,1,1
34800,168,90,54,13,0,1
16848,185,102,36,12,1,0
31200,175,102,38,10,1,1
28000,173,71,38,10,0,1
21600,182,84,31,14,1,0
24300,165,57,34,18,0,0
16050,179,73,29,11.5,1,0
16965,170,75,36,12,0,0
32200,166,84,50,18,0,0
34800,186,106,51,12,1,0
27042,185,84,33,10.5,1,1
36300,152,58,28,9,0,1
20490,164,63,39,11.5,0,0
28826,172,89,34,16,1,0
23040,193,165,27,10,1,0
38280,167,80,51,18,0,1
62700,175,65,53,18,1,1
21600,179,89,37,12,1,1
24600,170,90,36,12,0,1
25300,190,94,31,12,1,0
33756,178,90,46,14.5,1,0
36000,175,90,54,18,1,1
36250,160,62,55,13,0,1
19800,165,68,54,14.5,1,1
22800,175,68,30,17,0,0
46750,172,82,46,15,1,1
35600,165,58,42,11.5,0,1
20740,174,88,59,12,1,1
26735,186,95,23,11.5,1,0
24800,170,82,31,14,0,0
23600,165,92,58,16,0,0
83720,176,98,57,18,1,1
40020,171,66,53,18,0,1
21150,170,76,49,11.5,1,1
13080,160,82,47,13,0,1
16000,167,54,28,11.5,0,0
53400,175,62,42,13,0,0
16800,163,80,48,12,0,0
24000,183,82,35,11.5,1,1
19296,163,62,33,11.5,0,1
24000,165,70,49,12,1,1
42000,180,103,44,10,1,1
22275,163,65,40,11.5,0,0
20500,185,75,33,11.5,1,0
30000,175,70,31,12,1,0
35300,172,68,35,14,1,1
22200,157,62,31,15,0,1
28000,175,93,28,12,0,1
27870,184,85,28,11.5,1,1
15000,174,72,37,10.5,1,1
26400,168,65,28,16,0,0
15600,172,66,43,11.5,0,0
30000,181,85,45,10,1,1
19000,168,69,47,12,0,1
38289,187,95,56,9,1,1
57300,173,100,55,13,1,0
33800,165,52,54,13,0,0
21000,170,74,63,18,0,1
29192,176,76,42,11.5,1,0
22100,185,95,36,12,1,1
26050,176,95,47,12,1,0
24500,164,53,43,11.5,0,0
31200,170,73,41,12,1,0
52381,185,84,47,18,1,1
40240,167,68,45,18,0,1
27200,175,88,45,15,1,1
16800,174,92,45,11.5,1,0
43800,180,83,34,16,1,1
47400,168,56,32,18,0,1
19341,182,105,32,11.5,1,0
14309,178,61,29,12,0,0
21600,176,90,55,11.5,1,1
24057,158,70,36,12,0,1
21744,174,80,35,12,1,1
22799,170,74,43,18,1,0
28633,159,82,38,12,0,1
25080,172,81,36,12,1,1
14400,182,107,50,12,1,1
21500,185,85,24,11.5,1,0
22480,168,51,40,12,0,0
24500,179,103,35,12,1,0
15600,179,70,38,12,1,1
32700,161,68,39,13,0,1
17900,173,75,46,12,1,1
20150,162,55,50,13,0,1
32200,180,78,50,12,1,1
25700,170,78,37,15,0,1
15600,188,98,38,12,1,1
30000,182,92,39,10,1,1
29990,176,71,32,14.5,0,1
38422,173,117,50,11.5,0,1
44250,186,94,61,13,1,1
15600,175,70,56,10.5,1,0
16800,176,70,46,10.5,1,0
14050,173,63,26,11.5,1,0
22800,186,81,30,8.5,1,0
14400,168,78,29,15,0,0
15980,164,88,47,12,0,0
26520,165,66,29,11.5,0,0
19080,168,78,48,12,0,1
60000,190,90,53,18,1,1
41500,172,77,52,18,0,0
45200,176,81,52,13,1,1
18360,185,105,44,15,1,0
24150,175,98,64,12,1,1
22200,170,100,55,13,0,1
26400,192,105,36,15,1,1
18584,172,70,36,12,0,1
14310,175,85,29,12,0,0
38155,190,117,31,10.5,1,0
24500,182,80,37,18,1,1
14400,172,100,60,11,1,1
13203,164,69,34,14.5,0,0
24057,168,54,29,16,0,0
21000,178,87,56,16,1,1
15614,169,65,54,16,0,1
15781,173,63,27,9,1,0
22200,193,115,36,11.5,1,1
19300,158,60,29,10,0,0
31000,172,80,38,11.5,1,0
17500,156,54,59,13,0,1
18000,181,78,24,11.5,0,0
46892,180,84,26,11.5,1,0
15700,180,43,34,12,1,0
15960,169,67,54,12,0,1
15960,180,81,58,10.5,1,1
21600,183,83,48,10.5,1,1
16800,170,74,57,11,0,1
18000,176,80,58,13,1,1
15950,190,87,27,11.5,1,0
23250,170,75,41,13,0,1
16800,182,84,46,11.5,1,1
58400,186,81,39,11.5,1,1
48000,183,72,41,16,1,1
33950,172,70,51,11.5,0,0
44000,180,77,60,10.5,1,0
24300,190,95,30,12,1,1
22200,175,109,52,12,1,1
59712,150,56,55,18,0,1
27000,190,95,40,18,1,1
67700,180,120,53,18,1,1
24456,170,65,47,18,0,0
50938,183,82,45,18,1,0
20200,168,68,25,11.5,0,0
18600,186,90,27,11.5,1,0
13375,182,78,26,11.5,1,0
18000,176,91,44,12,1,0
30000,168,54,64,10.5,1,1
17760,180,85,29,12,1,0
42624,150,78,56,12,0,0
28786,170,99,55,11,1,1
16100,176,75,35,12,0,0
27600,183,95,38,18,1,0
49500,180,87,63,18,1,1
35100,186,83,39,18,1,0
39450,170,75,41,11.5,1,1
13550,158,53,42,12,0,1
16228,164,55,44,10,0,0
28200,165,68,52,11.5,1,1
18000,160,64,50,11.5,0,1
69000,176,89,50,13,1,1
27600,179,81,39,10,1,1
21250,165,56,43,11.5,0,0
14000,174,55,54,10.5,1,0
23280,168,54,45,13,0,1
18300,165,53,26,9,0,0
34600,175,68,21,13.5,1,0
18000,179,64,27,11.5,1,0
32839,178,82,49,11.5,1,1
16800,153,58,48,11.5,0,1
34800,156,50,45,13,0,1
61520,180,88,49,18,1,1
54000,164,70,50,14.5,0,1
35100,187,110,53,18,1,1
26010,164,85,55,18,0,1
27600,188,125,42,11.5,1,1
29520,171,80,41,13,0,1
35800,178,75,37,11.5,1,1
16200,168,70,36,11.5,0,1
48000,158,60,60,10.5,0,1
20000,183,95,40,11.5,1,1
18000,173,81,57,10.5,1,1
19740,165,95,33,10,0,0
27600,169,74,63,12,1,1
40500,180,82,49,11.5,1,1
18960,167,83,45,10.5,1,1
24525,164,64,48,13,0,0
21600,171,71,45,11.5,1,1
21450,172,64,32,11.5,0,1
22800,172,56,30,11.5,1,0
26982,159,49,26,16,0,0
18840,182,86,44,11.5,1,1
30500,178,76,44,11.5,1,0
32550,166,73,42,16,0,1
15300,180,103,47,11.5,1,1
41300,185,115,57,13,1,1
24000,190,100,30,11.5,1,0
47100,185,93,38,16,1,1
19360,184,85,35,15,1,1
23940,180,76,31,12,0,1
34800,192,95,37,11.5,1,1
24675,168,66,38,14.5,0,0
24732,170,78,40,11.5,1,0
15600,183,79,28,16,1,1
57900,183,76,44,18,1,1
47105,180,91,36,14.5,1,0
47800,187,85,34,18,1,1
33200,173,73,51,16,1,1
18200,157,50,45,12,0,1
19200,176,84,45,12,1,1
12264,168,58,44,13,0,1
36700,176,78,49,10.5,1,0
13800,164,60,43,13,0,1
30966,182,82,48,14.5,1,1
26900,185,80,45,15,1,1
26080,170,104,47,12,1,1
26910,176,82,37,12,1,0
33600,178,105,35,16,1,1
20090,162,86,31,18,0,1
29400,172,95,49,13,1,1
40992,168,76,57,18,0,1
66005,186,108,56,18,1,1
26400,185,82,34,18,1,0
21280,180,80,55,9,1,0
49900,182,130,56,12,1,1
30437,186,83,34,11.5,1,1
16800,165,100,31,11.5,0,1
26200,164,60,47,13,0,0
42780,177,75,51,18,1,0
36365,158,69,58,18,0,0
23196,190,106,32,11.5,1,1
26900,178,80,45,11.5,1,0
21520,162,55,25,12,0,0
18800,163,75,45,11.5,0,0
22932,162,102,57,13,0,0
32400,172,81,51,10.5,0,1
13709,168,75,57,11.5,0,0
18580,170,54,42,13,1,0
29720,167,89,48,13,0,1
18000,168,55,42,11.5,0,0
102000,165,75,52,15,0,1
35220,178,98,55,13,1,1
35279,158,53,29,12,0,1
26400,186,85,28,12,1,1
14400,173,65,27,10.5,0,0
30980,180,96,57,11.5,1,1
24000,179,74,43,12,1,1
23800,164,66,39,12,0,0
22100,175,80,41,11.5,1,1
69222,186,81,39,11.5,1,1
30020,176,59,39,15,0,1
42900,183,104,43,18,1,1
102400,175,73,40,18,0,1
18500,190,97,34,12,1,1
22100,183,84,52,12,1,1
37300,156,60,48,11.5,0,1
46300,175,70,27,11.5,1,0
14550,165,58,50,12,0,0
47200,175,80,51,11.5,1,0
32400,185,105,42,11.5,1,1
99600,175,82,44,18,1,1
37000,171,111,58,11.5,1,1
16800,175,75,27,10.5,1,0
19200,163,75,31,12,0,0
15300,180,100,33,10,1,0
38501,171,66,54,18,1,1
32400,155,63,49,18,0,1
31530,171,70,33,15,0,1
36000,179,90,29,16,1,1
18128,167,75,58,13,0,1
19277,178,74,37,12,1,1
63000,183,95,33,14.5,1,1
21060,163,90,42,11.5,0,1
14760,184,73,43,11.5,1,1
33050,183,100,32,12,1,1
18600,175,96,61,11,1,0
19260,165,52,33,15,0,0
37200,168,70,45,13,0,0
41564,160,55,60,13,0,1
24950,176,80,61,9,1,0
40200,180,76,50,18,1,0
24400,158,50,44,12,0,0
33035,164,68,47,13,0,1
18250,164,55,24,11.5,0,0
21600,182,77,25,14.5,1,0
28300,161,56,54,13,0,1
42000,180,100,43,11.5,1,1
32442,188,86,28,18,1,0
25200,174,95,58,18,1,1
75600,160,85,54,18,0,1
48000,178,82,54,11,1,0
13031,178,84,55,11.5,1,1
15600,173,85,37,11.5,1,0
18000,182,74,38,11.5,1,0
22000,169,67,48,13,0,0
15600,168,85,49,13,0,1
30700,161,70,55,13,0,1
25900,176,110,31,12,0,0
12600,168,65,48,11.5,0,0
18000,160,68,54,12,0,0
78000,164,64,41,18,0,0
72948,189,89,45,18,1,0
14400,180,80,34,12,1,0
14400,170,95,40,11.5,1,0
25950,162,55,38,11.5,0,1
26650,180,85,39,10.5,1,1
26916,167,78,51,12,0,1
32584,176,75,52,11.5,1,1
20816,192,99,33,10.5,1,0
13920,168,80,39,11.5,0,0
33000,185,85,48,11.5,1,1
35300,172,108,57,12,1,1
43062,168,59,40,18,0,0
18450,174,72,27,12,0,0
20400,191,103,32,11.5,1,0
28812,176,52,32,11.5,0,0
60600,186,112,35,16,1,1
23403,178,87,38,11.5,1,1
22126,164,69,37,15,0,1
30000,176,93,49,13,1,1
14565,164,60,47,11.5,0,1
17700,178,65,30,10,1,0
16320,164,78,53,10,0,0
31250,170,70,31,18,0,0
15890,166,59,29,11.5,0,0
29616,168,77,53,11.5,0,1
17650,179,92,55,10.5,1,1
27200,183,75,33,11.5,1,0
30888,176,92,56,12,1,1
23951,170,78,37,15,0,1
22200,164,53,41,11.5,0,0
20400,168,81,59,11,1,1
21600,155,70,53,11.5,0,1
18000,185,79,34,12,1,1
16800,185,77,40,12,1,1
12996,160,75,40,12,0,1
30200,160,70,43,13,0,1
14400,183,85,44,12,1,1
14556,175,70,21,12,0,0
31790,160,60,56,13,0,1
34556,172,78,57,10,1,1
28298,159,53,34,16,0,1
72221,177,73,38,10,1,1
32530,176,70,32,18,1,1
15600,185,85,48,11.5,1,1
17400,190,87,22,10,1,0
15210,166,68,49,12,0,0
44600,163,75,44,18,0,0
23400,179,95,28,11.5,1,0
14400,167,74,51,12,1,1
20700,167,85,47,12,0,1
19600,164,92,55,11.5,0,1
21600,168,55,31,11.5,0,1
17640,188,88,33,12,1,1
22100,165,75,46,11.5,0,1
18000,150,63,62,13,0,1
20400,178,95,34,11.5,1,0
36950,176,67,57,18,1,1
25900,182,92,34,12,1,0
24000,175,77,46,12,1,1
20300,160,64,41,12,0,1
13430,168,90,44,13,0,0
22200,180,85,62,11.5,1,0
75720,182,73,28,18,1,0
42348,158,44,28,18,0,0
26200,165,84,57,10,0,1
14424,178,79,53,12,1,1
21600,178,80,38,10.5,1,1
31200,180,80,39,11.5,1,0
22800,180,80,49,16,1,0
16650,168,70,35,11.5,0,1
14400,165,65,35,10,1,1
18509,158,58,57,11.5,0,1
19200,180,83,42,11.5,1,1
16000,175,96,55,10.5,1,1
39300,165,70,37,16,0,0
56300,168,80,38,11.5,1,0
20000,168,60,59,11.5,0,1
18250,168,80,62,12,1,1
44590,163,66,55,18,0,1
27600,174,90,57,12,1,1
13200,173,60,41,12,0,1
17150,188,93,42,11.5,1,1
24000,174,74,30,12,1,0
24000,165,65,28,11.5,0,0
27595,176,74,58,11.5,1,1
31750,158,70,43,14.5,0,1
42000,164,64,46,18,1,1
24000,172,100,46,12,1,1
63200,167,82,47,18,0,1
28900,164,74,64,18,0,1
90000,174,80,46,18,1,1
24000,174,60,47,16,0,0
36304,183,85,40,11.5,1,0
35000,175,68,43,11.5,1,0
33800,160,64,26,11,1,0
32200,171,69,41,12,1,0
30000,178,82,45,11.5,1,1
29100,172,69,44,11.5,0,1
104623,174,88,46,18,1,1
13746,182,78,29,15,0,0
28925,168,72,48,13,0,0
32000,162,75,51,15,0,1
24600,179,86,31,15,1,1
42000,175,80,31,12,1,0
48000,170,80,49,12,0,1
26400,174,100,53,11,1,1
44155,178,87,59,13,1,1
29730,178,95,32,11.5,1,1
36000,173,86,59,18,1,1
41480,174,77,57,13,0,1
21000,180,82,36,12,1,1
17225,168,64,36,11.5,0,1
66608,200,96,38,18,1,1
20004,187,80,30,18,1,0
30644,179,88,62,15,1,0
15000,180,65,37,12,1,0
14400,170,56,30,18,0,0
28500,163,55,30,15,0,0
41500,164,61,55,18,0,1
129600,173,70,58,18,1,1
27280,168,53,57,11.5,1,1
24400,170,85,51,12,1,1
15300,157,67,51,11.5,0,1
55350,182,75,33,11.5,1,0
24000,181,82,36,14.5,1,0
46900,170,87,53,18,1,0
27300,183,98,33,11.5,1,1
37319,166,77,57,16,0,1
65170,182,72,30,16,1,1
34260,160,78,54,15,0,1
21950,182,83,53,12,1,1
17950,165,68,60,10.5,0,1
16800,179,81,59,10.5,1,1
48800,190,140,38,13.5,1,1
35365,176,81,38,11.5,1,1
20800,178,90,61,9,1,0
20960,163,65,43,11.5,0,1
16133,173,80,52,11.5,1,1
42100,168,61,44,13,0,0
20400,175,96,52,16,1,1
18367,175,100,30,11.5,0,0
37400,187,103,32,11.5,1,0
30000,167,72,55,13,0,1
15600,180,98,55,10,1,1
15600,168,75,42,12,0,0
26862,174,71,45,11.5,1,1
12144,165,80,41,11.5,0,1
47800,175,100,43,18,1,1
20868,158,58,50,12,0,0
13200,172,87,58,18,0,1
14400,192,88,31,16,1,0
16800,158,52,40,11.5,0,1
23350,172,86,40,11.5,1,1
28450,175,85,43,11.5,1,1
14550,160,80,46,11.5,0,1
19780,172,85,49,11.5,1,1
18350,178,90,36,12,1,0
85350,178,95,41,18,1,1
34600,182,95,28,12,1,0
12600,180,93,55,11.5,1,0
22800,185,110,32,11.5,1,0
